Entity,Code,Year,Renewables (TWh – sub method)
Sweden,SWE,2002,195.07
Sweden,SWE,2003,160.004
Sweden,SWE,2004,185.812
Sweden,SWE,2005,220.021
Sweden,SWE,2006,191.824
Sweden,SWE,2007,207.968
Sweden,SWE,2008,218.529
Sweden,SWE,2009,211.69
Sweden,SWE,2010,219.707
Sweden,SWE,2011,226.041
Sweden,SWE,2012,260.919
Sweden,SWE,2013,219.236
Sweden,SWE,2014,228.193
Sweden,SWE,2015,271.106
Sweden,SWE,2016,239.597
Sweden,SWE,2017,254.688
Sweden,SWE,2018,242.667
Sweden,SWE,2019,263.014
Switzerland,CHE,1965,66.937
Switzerland,CHE,1966,76.441
Switzerland,CHE,1967,82.917
Switzerland,CHE,1968,81.987
Switzerland,CHE,1969,78.459
Switzerland,CHE,1970,81.035
Switzerland,CHE,1971,80.677
Switzerland,CHE,1972,67.317
Switzerland,CHE,1973,73.852
Switzerland,CHE,1974,77.362
Switzerland,CHE,1975,89.544
Switzerland,CHE,1976,71.804
Switzerland,CHE,1977,96.916
Switzerland,CHE,1978,87.94
Switzerland,CHE,1979,83.254
Switzerland,CHE,1980,93.392
Switzerland,CHE,1981,98.781
Switzerland,CHE,1982,101.004
Switzerland,CHE,1983,98.497
Switzerland,CHE,1984,84.064
Switzerland,CHE,1985,90.047
Switzerland,CHE,1986,92.676
Switzerland,CHE,1987,97.738
Switzerland,CHE,1988,100.856
Switzerland,CHE,1989,84.178
Switzerland,CHE,1990,83.991
Switzerland,CHE,1991,90.328
Switzerland,CHE,1992,92.199
Switzerland,CHE,1993,100.767
Switzerland,CHE,1994,110.077
Switzerland,CHE,1995,99.31
Switzerland,CHE,1996,81.583
Switzerland,CHE,1997,96.426
Switzerland,CHE,1998,94.932
Switzerland,CHE,1999,113.251
Switzerland,CHE,2000,104.679
Switzerland,CHE,2001,116.505
Switzerland,CHE,2002,98.986
Switzerland,CHE,2003,97.315
Switzerland,CHE,2004,94.057
Switzerland,CHE,2005,86.815
Switzerland,CHE,2006,85.898
Switzerland,CHE,2007,96.893
Switzerland,CHE,2008,98.527
Switzerland,CHE,2009,97.155
Switzerland,CHE,2010,97.691
Switzerland,CHE,2011,88.152
Switzerland,CHE,2012,104.365
Switzerland,CHE,2013,104.104
Switzerland,CHE,2014,103.461
Switzerland,CHE,2015,103.953
Switzerland,CHE,2016,95.046
Switzerland,CHE,2017,94.373
Switzerland,CHE,2018,95.653
Switzerland,CHE,2019,96.194
Taiwan,TWN,1965,7.183
Taiwan,TWN,1966,7.392
Taiwan,TWN,1967,7.317
Taiwan,TWN,1968,10.733
Taiwan,TWN,1969,8.478
Taiwan,TWN,1970,7.958
Taiwan,TWN,1971,8.586
Taiwan,TWN,1972,10.1
Taiwan,TWN,1973,9.442
Taiwan,TWN,1974,13.069
Taiwan,TWN,1975,14.614
Taiwan,TWN,1976,11.894
Taiwan,TWN,1977,11.175
Taiwan,TWN,1978,13.794
Taiwan,TWN,1979,12.686
Taiwan,TWN,1980,8.128
Taiwan,TWN,1981,13.308
Taiwan,TWN,1982,13.304
Taiwan,TWN,1983,13.867
Taiwan,TWN,1984,12.191
Taiwan,TWN,1985,16.678
Taiwan,TWN,1986,17.04
Taiwan,TWN,1987,15.311
Taiwan,TWN,1988,12.992
Taiwan,TWN,1989,14.391
Taiwan,TWN,1990,18.687
Taiwan,TWN,1991,11.8
Taiwan,TWN,1992,19.381
Taiwan,TWN,1993,12.423
Taiwan,TWN,1994,15.13
Taiwan,TWN,1995,14.878
Taiwan,TWN,1996,14.828
Taiwan,TWN,1997,16.016
Taiwan,TWN,1998,18.942
Taiwan,TWN,1999,16.123
Taiwan,TWN,2000,15.61
Taiwan,TWN,2001,17.849
Taiwan,TWN,2002,12.396
Taiwan,TWN,2003,13.207
Taiwan,TWN,2004,13.76
Taiwan,TWN,2005,15.942
Taiwan,TWN,2006,16.613
Taiwan,TWN,2007,17.907
Taiwan,TWN,2008,17.723
Taiwan,TWN,2009,16.504
Taiwan,TWN,2010,18.457
Taiwan,TWN,2011,19.169
Taiwan,TWN,2012,23.415
Taiwan,TWN,2013,23.662
Taiwan,TWN,2014,21.077
Taiwan,TWN,2015,22.285
Taiwan,TWN,2016,27.801
Taiwan,TWN,2017,26.798
Taiwan,TWN,2018,26.968
Taiwan,TWN,2019,33.534
Thailand,THA,1965,2.336
Thailand,THA,1966,2.956
Thailand,THA,1967,3.8
Thailand,THA,1968,3.903
Thailand,THA,1969,2.906
Thailand,THA,1970,4.964
Thailand,THA,1971,5.689
Thailand,THA,1972,4.8
Thailand,THA,1973,5.222
Thailand,THA,1974,6.828
Thailand,THA,1975,9.442
Thailand,THA,1976,10.103
Thailand,THA,1977,9.069
Thailand,THA,1978,5.861
Thailand,THA,1979,9.064
Thailand,THA,1980,3.536
Thailand,THA,1981,8.261
Thailand,THA,1982,10.656
Thailand,THA,1983,10.167
Thailand,THA,1984,11.336
Thailand,THA,1985,10.253
Thailand,THA,1986,15.366
Thailand,THA,1987,11.281
Thailand,THA,1988,10.412
Thailand,THA,1989,15.372
Thailand,THA,1990,13.681
Thailand,THA,1991,12.597
Thailand,THA,1992,11.611
Thailand,THA,1993,10.116
Thailand,THA,1994,12.373
Thailand,THA,1995,18.71
Thailand,THA,1996,20.617
Thailand,THA,1997,20.432
Thailand,THA,1998,14.995
Thailand,THA,1999,10.714
Thailand,THA,2000,17.829
Thailand,THA,2001,18.754
Thailand,THA,2002,22.263
Thailand,THA,2003,22.992
Thailand,THA,2004,20.987
Thailand,THA,2005,20.665
Thailand,THA,2006,27.452
Thailand,THA,2007,29.38
Thailand,THA,2008,29.799
Thailand,THA,2009,31.849
Thailand,THA,2010,30.664
Thailand,THA,2011,39.529
Thailand,THA,2012,46.131
Thailand,THA,2013,46.69
Thailand,THA,2014,53.598
Thailand,THA,2015,54.196
Thailand,THA,2016,60.106
Thailand,THA,2017,70.844
Thailand,THA,2018,86.924
Thailand,THA,2019,96.452
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0.097
Trinidad and Tobago,TTO,1972,0.097
Trinidad and Tobago,TTO,1973,0.081
Trinidad and Tobago,TTO,1974,0.069
Trinidad and Tobago,TTO,1975,0.064
Trinidad and Tobago,TTO,1976,0.053
Trinidad and Tobago,TTO,1977,0.064
Trinidad and Tobago,TTO,1978,0.081
Trinidad and Tobago,TTO,1979,0.081
Trinidad and Tobago,TTO,1980,0.072
Trinidad and Tobago,TTO,1981,0.053
Trinidad and Tobago,TTO,1982,0.05
Trinidad and Tobago,TTO,1983,0.044
Trinidad and Tobago,TTO,1984,0.036
Trinidad and Tobago,TTO,1985,0.047
Trinidad and Tobago,TTO,1986,0.072
Trinidad and Tobago,TTO,1987,0.086
Trinidad and Tobago,TTO,1988,0.075
Trinidad and Tobago,TTO,1989,0.072
Trinidad and Tobago,TTO,1990,0.086
Trinidad and Tobago,TTO,1991,0.069
Trinidad and Tobago,TTO,1992,0.083
Trinidad and Tobago,TTO,1993,0.078
Trinidad and Tobago,TTO,1994,0.089
Trinidad and Tobago,TTO,1995,0.092
Trinidad and Tobago,TTO,1996,0.047
Trinidad and Tobago,TTO,1997,0.05
Trinidad and Tobago,TTO,1998,0.05
Trinidad and Tobago,TTO,1999,0.05
Trinidad and Tobago,TTO,2000,0.056
Trinidad and Tobago,TTO,2001,0.082
Trinidad and Tobago,TTO,2002,0.074
Trinidad and Tobago,TTO,2003,0.037
Trinidad and Tobago,TTO,2004,0.068
Trinidad and Tobago,TTO,2005,0.065
Trinidad and Tobago,TTO,2006,0.077
Trinidad and Tobago,TTO,2007,0.058
Trinidad and Tobago,TTO,2008,0.061
Trinidad and Tobago,TTO,2009,0.059
Trinidad and Tobago,TTO,2010,0.01
Trinidad and Tobago,TTO,2011,0.01
Trinidad and Tobago,TTO,2012,0.01
Trinidad and Tobago,TTO,2013,0.01
Trinidad and Tobago,TTO,2014,0.011
Trinidad and Tobago,TTO,2015,0.013
Trinidad and Tobago,TTO,2016,0.013
Trinidad and Tobago,TTO,2017,0.013
Trinidad and Tobago,TTO,2018,0.012
Trinidad and Tobago,TTO,2019,0.012
Turkey,TUR,1965,6.331
Turkey,TUR,1966,6.834
Turkey,TUR,1967,7.097
Turkey,TUR,1968,9.316
Turkey,TUR,1969,10.064
Turkey,TUR,1970,8.886
Turkey,TUR,1971,7.701
Turkey,TUR,1972,9.387
Turkey,TUR,1973,7.779
Turkey,TUR,1974,9.897
Turkey,TUR,1975,17.01
Turkey,TUR,1976,23.711
Turkey,TUR,1977,24.418
Turkey,TUR,1978,26.311
Turkey,TUR,1979,28.983
Turkey,TUR,1980,31.901
Turkey,TUR,1981,35.35
Turkey,TUR,1982,39.352
Turkey,TUR,1983,31.508
Turkey,TUR,1984,37.357
Turkey,TUR,1985,33.475
Turkey,TUR,1986,33.101
Turkey,TUR,1987,51.877
Turkey,TUR,1988,80.606
Turkey,TUR,1989,50.006
Turkey,TUR,1990,64.521
Turkey,TUR,1991,63.342
Turkey,TUR,1992,74.124
Turkey,TUR,1993,94.68
Turkey,TUR,1994,85.322
Turkey,TUR,1995,99.581
Turkey,TUR,1996,113.151
Turkey,TUR,1997,111.647
Turkey,TUR,1998,118.224
Turkey,TUR,1999,96.978
Turkey,TUR,2000,86.537
Turkey,TUR,2001,67.188
Turkey,TUR,2002,93.134
Turkey,TUR,2003,96.874
Turkey,TUR,2004,125.363
Turkey,TUR,2005,106.917
Turkey,TUR,2006,119.007
Turkey,TUR,2007,96.839
Turkey,TUR,2008,90.863
Turkey,TUR,2009,100.062
Turkey,TUR,2010,145.27
Turkey,TUR,2011,150.571
Turkey,TUR,2012,167.994
Turkey,TUR,2013,177.238
Turkey,TUR,2014,133.935
Turkey,TUR,2015,211.635
Turkey,TUR,2016,226.946
Turkey,TUR,2017,218.158
Turkey,TUR,2018,242.991
Turkey,TUR,2019,333.035
Turkmenistan,TKM,1985,0.008
Turkmenistan,TKM,1986,0.008
Turkmenistan,TKM,1987,0.008
Turkmenistan,TKM,1988,0.008
Turkmenistan,TKM,1989,0.008
Turkmenistan,TKM,1990,0.008
Turkmenistan,TKM,1991,0.008
Turkmenistan,TKM,1992,0.012
Turkmenistan,TKM,1993,0.014
Turkmenistan,TKM,1994,0.011
Turkmenistan,TKM,1995,0.011
Turkmenistan,TKM,1996,0.014
Turkmenistan,TKM,1997,0.014
Turkmenistan,TKM,1998,0.017
Turkmenistan,TKM,1999,0.014
Turkmenistan,TKM,2000,0.009
Turkmenistan,TKM,2001,0.009
Turkmenistan,TKM,2002,0.009
Turkmenistan,TKM,2003,0.009
Turkmenistan,TKM,2004,0.009
Turkmenistan,TKM,2005,0.008
Turkmenistan,TKM,2006,0.008
Turkmenistan,TKM,2007,0.008
Turkmenistan,TKM,2008,0.008
Turkmenistan,TKM,2009,0.008
Turkmenistan,TKM,2010,0.009
Turkmenistan,TKM,2011,0.009
Turkmenistan,TKM,2012,0.011
Turkmenistan,TKM,2013,0.013
Turkmenistan,TKM,2014,0.016
Turkmenistan,TKM,2015,0.021
Turkmenistan,TKM,2016,0.025
Turkmenistan,TKM,2017,0.025
Turkmenistan,TKM,2018,0.025
Turkmenistan,TKM,2019,0.025
Ukraine,UKR,1985,29.757
Ukraine,UKR,1986,29.598
Ukraine,UKR,1987,26.651
Ukraine,UKR,1988,33.146
Ukraine,UKR,1989,28.137
Ukraine,UKR,1990,29.206
Ukraine,UKR,1991,32.528
Ukraine,UKR,1992,21.897
Ukraine,UKR,1993,30.664
Ukraine,UKR,1994,33.661
Ukraine,UKR,1995,27.647
Ukraine,UKR,1996,23.978
Ukraine,UKR,1997,27.378
Ukraine,UKR,1998,43.728
Ukraine,UKR,1999,39.797
Ukraine,UKR,2000,31.333
Ukraine,UKR,2001,33.249
Ukraine,UKR,2002,26.457
Ukraine,UKR,2003,25.252
Ukraine,UKR,2004,31.905
Ukraine,UKR,2005,33.357
Ukraine,UKR,2006,34.537
Ukraine,UKR,2007,27.808
Ukraine,UKR,2008,31.205
Ukraine,UKR,2009,31.791
Ukraine,UKR,2010,34.913
Ukraine,UKR,2011,29.018
Ukraine,UKR,2012,28.936
Ukraine,UKR,2013,38.697
Ukraine,UKR,2014,25.875
Ukraine,UKR,2015,17.967
Ukraine,UKR,2016,23.278
Ukraine,UKR,2017,27.157
Ukraine,UKR,2018,32.17
Ukraine,UKR,2019,29.393
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0.017
United Arab Emirates,ARE,2010,0.048
United Arab Emirates,ARE,2011,0.054
United Arab Emirates,ARE,2012,0.062
United Arab Emirates,ARE,2013,0.223
United Arab Emirates,ARE,2014,0.808
United Arab Emirates,ARE,2015,0.805
United Arab Emirates,ARE,2016,0.871
United Arab Emirates,ARE,2017,1.982
United Arab Emirates,ARE,2018,3.285
United Arab Emirates,ARE,2019,10.342
United Kingdom,GBR,1965,12.811
United Kingdom,GBR,1966,12.6
United Kingdom,GBR,1967,13.569
United Kingdom,GBR,1968,10.339
United Kingdom,GBR,1969,9.044
United Kingdom,GBR,1970,12.6
United Kingdom,GBR,1971,9.369
United Kingdom,GBR,1972,9.369
United Kingdom,GBR,1973,10.661
United Kingdom,GBR,1974,11.308
United Kingdom,GBR,1975,10.661
United Kingdom,GBR,1976,12.6
United Kingdom,GBR,1977,10.983
United Kingdom,GBR,1978,11.308
United Kingdom,GBR,1979,11.953
United Kingdom,GBR,1980,10.983
United Kingdom,GBR,1981,12.275
United Kingdom,GBR,1982,12.6
United Kingdom,GBR,1983,12.6
United Kingdom,GBR,1984,12.603
United Kingdom,GBR,1985,10.987
United Kingdom,GBR,1986,13.248
United Kingdom,GBR,1987,11.63
United Kingdom,GBR,1988,13.571
United Kingdom,GBR,1989,13.27
United Kingdom,GBR,1990,15.894
United Kingdom,GBR,1991,14.535
United Kingdom,GBR,1992,17.547
United Kingdom,GBR,1993,15.884
United Kingdom,GBR,1994,19.388
United Kingdom,GBR,1995,18.571
United Kingdom,GBR,1996,15.802
United Kingdom,GBR,1997,19.925
United Kingdom,GBR,1998,24.025
United Kingdom,GBR,1999,26.71
United Kingdom,GBR,2000,27.54
United Kingdom,GBR,2001,26.349
United Kingdom,GBR,2002,30.535
United Kingdom,GBR,2003,29.32
United Kingdom,GBR,2004,38.48
United Kingdom,GBR,2005,46.419
United Kingdom,GBR,2006,50.521
United Kingdom,GBR,2007,56.377
United Kingdom,GBR,2008,67.131
United Kingdom,GBR,2009,77.786
United Kingdom,GBR,2010,81.786
United Kingdom,GBR,2011,103.794
United Kingdom,GBR,2012,116.866
United Kingdom,GBR,2013,148.359
United Kingdom,GBR,2014,178.008
United Kingdom,GBR,2015,221.972
United Kingdom,GBR,2016,220.545
United Kingdom,GBR,2017,258.123
United Kingdom,GBR,2018,288.536
United Kingdom,GBR,2019,314.788
United States,USA,1965,589.74
United States,USA,1966,594.442
United States,USA,1967,670.263
United States,USA,1968,676.947
United States,USA,1969,756.266
United States,USA,1970,749.246
United States,USA,1971,802.33
United States,USA,1972,826.081
United States,USA,1973,828.341
United States,USA,1974,910.248
United States,USA,1975,905.471
United States,USA,1976,867.743
United States,USA,1977,692.76
United States,USA,1978,863.91
United States,USA,1979,865.81
United States,USA,1980,857.385
United States,USA,1981,816.354
United States,USA,1982,949.818
United States,USA,1983,1023.578
United States,USA,1984,1008.874
United States,USA,1985,898.867
United States,USA,1986,932.487
United States,USA,1987,828.028
United States,USA,1988,752.192
United States,USA,1989,905.459
United States,USA,1990,998.025
United States,USA,1991,996.41
United States,USA,1992,910.964
United States,USA,1993,998.555
United States,USA,1994,946.239
United States,USA,1995,1083.218
United States,USA,1996,1179.503
United States,USA,1997,1212.031
United States,USA,1998,1119.702
United States,USA,1999,1112.247
United States,USA,2000,998.832
United States,USA,2001,826.501
United States,USA,2002,984.608
United States,USA,2003,1029.536
United States,USA,2004,1030.934
United States,USA,2005,1061.403
United States,USA,2006,1171.152
United States,USA,2007,1112.113
United States,USA,2008,1248.159
United States,USA,2009,1377.491
United States,USA,2010,1436.544
United States,USA,2011,1677.753
United States,USA,2012,1629.475
United States,USA,2013,1725.846
United States,USA,2014,1772.889
United States,USA,2015,1803.698
United States,USA,2016,1998.776
United States,USA,2017,2197.375
United States,USA,2018,2248.427
United States,USA,2019,2290.491
Uzbekistan,UZB,1985,15.087
Uzbekistan,UZB,1986,12.829
Uzbekistan,UZB,1987,18.807
Uzbekistan,UZB,1988,19.9
Uzbekistan,UZB,1989,15.284
Uzbekistan,UZB,1990,18.467
Uzbekistan,UZB,1991,16.753
Uzbekistan,UZB,1992,17.447
Uzbekistan,UZB,1993,20.439
Uzbekistan,UZB,1994,19.878
Uzbekistan,UZB,1995,17.189
Uzbekistan,UZB,1996,18.125
Uzbekistan,UZB,1997,16.047
Uzbekistan,UZB,1998,15.994
Uzbekistan,UZB,1999,15.811
Uzbekistan,UZB,2000,16.331
Uzbekistan,UZB,2001,16.605
Uzbekistan,UZB,2002,16.962
Uzbekistan,UZB,2003,19.492
Uzbekistan,UZB,2004,17.578
Uzbekistan,UZB,2005,18.495
Uzbekistan,UZB,2006,15.636
Uzbekistan,UZB,2007,17.152
Uzbekistan,UZB,2008,11.578
Uzbekistan,UZB,2009,17.009
Uzbekistan,UZB,2010,21.36
Uzbekistan,UZB,2011,14.827
Uzbekistan,UZB,2012,16.369
Uzbekistan,UZB,2013,16.053
Uzbekistan,UZB,2014,15.74
Uzbekistan,UZB,2015,15.23
Uzbekistan,UZB,2016,18.427
Uzbekistan,UZB,2017,21.07
Uzbekistan,UZB,2018,14.661
Uzbekistan,UZB,2019,16.105
Venezuela,VEN,1965,3.803
Venezuela,VEN,1966,3.875
Venezuela,VEN,1967,4.544
Venezuela,VEN,1968,7.633
Venezuela,VEN,1969,8.861
Venezuela,VEN,1970,11.4
Venezuela,VEN,1971,14.972
Venezuela,VEN,1972,16.722
Venezuela,VEN,1973,17.292
Venezuela,VEN,1974,21.408
Venezuela,VEN,1975,24.808
Venezuela,VEN,1976,29.383
Venezuela,VEN,1977,33.786
Venezuela,VEN,1978,33.978
Venezuela,VEN,1979,39.556
Venezuela,VEN,1980,40.519
Venezuela,VEN,1981,41.911
Venezuela,VEN,1982,43.928
Venezuela,VEN,1983,50.175
Venezuela,VEN,1984,56.231
Venezuela,VEN,1985,62.911
Venezuela,VEN,1986,69.886
Venezuela,VEN,1987,85.675
Venezuela,VEN,1988,95.008
Venezuela,VEN,1989,96.295
Venezuela,VEN,1990,102.731
Venezuela,VEN,1991,123.728
Venezuela,VEN,1992,131.308
Venezuela,VEN,1993,131.883
Venezuela,VEN,1994,142.456
Venezuela,VEN,1995,142.917
Venezuela,VEN,1996,149.575
Venezuela,VEN,1997,159.078
Venezuela,VEN,1998,160.897
Venezuela,VEN,1999,168.333
Venezuela,VEN,2000,174.683
Venezuela,VEN,2001,166.802
Venezuela,VEN,2002,163.239
Venezuela,VEN,2003,164.911
Venezuela,VEN,2004,189.694
Venezuela,VEN,2005,207.358
Venezuela,VEN,2006,217.614
Venezuela,VEN,2007,220.56
Venezuela,VEN,2008,228.901
Venezuela,VEN,2009,225.196
Venezuela,VEN,2010,199.886
Venezuela,VEN,2011,215.5
Venezuela,VEN,2012,210.545
Venezuela,VEN,2013,213.551
Venezuela,VEN,2014,200.421
Venezuela,VEN,2015,185.702
Venezuela,VEN,2016,155.186
Venezuela,VEN,2017,148.266
Venezuela,VEN,2018,141.657
Venezuela,VEN,2019,157.059
Vietnam,VNM,1965,0.944
Vietnam,VNM,1966,1.083
Vietnam,VNM,1967,1.194
Vietnam,VNM,1968,1.333
Vietnam,VNM,1969,1.5
Vietnam,VNM,1970,1.667
Vietnam,VNM,1971,1.706
Vietnam,VNM,1972,1.172
Vietnam,VNM,1973,1.167
Vietnam,VNM,1974,1.167
Vietnam,VNM,1975,1.389
Vietnam,VNM,1976,1.547
Vietnam,VNM,1977,1.667
Vietnam,VNM,1978,2.222
Vietnam,VNM,1979,2.778
Vietnam,VNM,1980,4.133
Vietnam,VNM,1981,4.186
Vietnam,VNM,1982,4.333
Vietnam,VNM,1983,3.397
Vietnam,VNM,1984,4.442
Vietnam,VNM,1985,4.103
Vietnam,VNM,1986,3.908
Vietnam,VNM,1987,3.844
Vietnam,VNM,1988,4.975
Vietnam,VNM,1989,10.661
Vietnam,VNM,1990,14.914
Vietnam,VNM,1991,17.547
Vietnam,VNM,1992,20.078
Vietnam,VNM,1993,22.125
Vietnam,VNM,1994,25.675
Vietnam,VNM,1995,29.394
Vietnam,VNM,1996,33.356
Vietnam,VNM,1997,32.381
Vietnam,VNM,1998,30.819
Vietnam,VNM,1999,38.261
Vietnam,VNM,2000,40.419
Vietnam,VNM,2001,50.255
Vietnam,VNM,2002,49.898
Vietnam,VNM,2003,51.725
Vietnam,VNM,2004,48.233
Vietnam,VNM,2005,44.612
Vietnam,VNM,2006,52.86
Vietnam,VNM,2007,59.808
Vietnam,VNM,2008,68.741
Vietnam,VNM,2009,78.837
Vietnam,VNM,2010,74.638
Vietnam,VNM,2011,106.712
Vietnam,VNM,2012,137.569
Vietnam,VNM,2013,148.372
Vietnam,VNM,2014,158.547
Vietnam,VNM,2015,145.27
Vietnam,VNM,2016,166.811
Vietnam,VNM,2017,222.791
Vietnam,VNM,2018,211.221
Vietnam,VNM,2019,174.107
World,OWID_WRL,1965,2614.4
World,OWID_WRL,1966,2787.844
World,OWID_WRL,1967,2849.25
World,OWID_WRL,1968,3003.916
World,OWID_WRL,1969,3180.561
World,OWID_WRL,1970,3334.283
World,OWID_WRL,1971,3485.959
World,OWID_WRL,1972,3651.413
World,OWID_WRL,1973,3708.599
World,OWID_WRL,1974,4070.069
World,OWID_WRL,1975,4120.485
World,OWID_WRL,1976,4115.547
World,OWID_WRL,1977,4256.209
World,OWID_WRL,1978,4603.776
World,OWID_WRL,1979,4837.128
World,OWID_WRL,1980,4947.36
World,OWID_WRL,1981,5061.306
World,OWID_WRL,1982,5173.054
World,OWID_WRL,1983,5405.069
World,OWID_WRL,1984,5603.993
World,OWID_WRL,1985,5715.68
World,OWID_WRL,1986,5811.962
World,OWID_WRL,1987,5904.325
World,OWID_WRL,1988,6092.626
World,OWID_WRL,1989,6096.758
World,OWID_WRL,1990,6435.785
World,OWID_WRL,1991,6597.484
World,OWID_WRL,1992,6621.107
World,OWID_WRL,1993,7007.781
World,OWID_WRL,1994,7078.493
World,OWID_WRL,1995,7462.274
World,OWID_WRL,1996,7568.194
World,OWID_WRL,1997,7737.935
World,OWID_WRL,1998,7828.908
World,OWID_WRL,1999,7921.54
World,OWID_WRL,2000,8099.817
World,OWID_WRL,2001,7895.97
World,OWID_WRL,2002,8076.714
World,OWID_WRL,2003,8094.747
World,OWID_WRL,2004,8710.51
World,OWID_WRL,2005,9059.002
World,OWID_WRL,2006,9489.024
World,OWID_WRL,2007,9830.863
World,OWID_WRL,2008,10587.198
World,OWID_WRL,2009,10821.725
World,OWID_WRL,2010,11652.734
World,OWID_WRL,2011,12161.967
World,OWID_WRL,2012,12902.067
World,OWID_WRL,2013,13753.829
World,OWID_WRL,2014,14362.387
World,OWID_WRL,2015,14849.694
World,OWID_WRL,2016,15663.156
World,OWID_WRL,2017,16563.723
World,OWID_WRL,2018,17541.405
World,OWID_WRL,2019,18504.151
